tick,active_gpu_count,active_cpu_cores,active_mem_gib
5209,127.0,1152.0,5842.0
5210,127.0,1152.0,5842.0
5211,127.0,1152.0,5842.0
5212,127.0,1152.0,5842.0
5213,127.0,1152.0,5842.0
5214,127.0,1152.0,5842.0
5215,127.0,1152.0,5842.0
5216,127.0,1152.0,5842.0
5217,127.0,1152.0,5842.0
5218,128.0,1160.0,5882.0
5219,128.0,1168.0,5922.0
5220,128.0,1168.0,5922.0
5221,128.0,1168.0,5922.0
5222,128.0,1168.0,5922.0
5223,128.0,1168.0,5922.0
5224,128.0,1168.0,5922.0
5225,128.0,1168.0,5922.0
5226,128.0,1168.0,5922.0
5227,128.0,1168.0,5922.0
5228,128.0,1168.0,5922.0
5229,128.0,1168.0,5922.0
5230,128.0,1168.0,5922.0
5231,128.0,1168.0,5922.0
5232,128.0,1168.0,5922.0
5233,131.0,1208.0,6122.0
5234,130.0,1192.0,6042.0
5235,129.0,1176.0,5962.0
5236,129.0,1176.0,5962.0
5237,129.0,1176.0,5962.0
5238,130.0,1184.0,6002.0
5239,129.0,1176.0,5962.0
5240,128.0,1168.0,5922.0
5241,128.0,1168.0,5922.0
5242,128.0,1168.0,5922.0
5243,128.0,1168.0,5922.0
5244,128.0,1168.0,5922.0
5245,128.0,1168.0,5922.0
5246,128.0,1168.0,5922.0
5247,128.0,1168.0,5922.0
5248,128.0,1168.0,5922.0
5249,128.0,1168.0,5922.0
5250,128.0,1168.0,5922.0
5251,129.0,1184.0,6002.0
5252,129.0,1184.0,6002.0
5253,128.0,1168.0,5922.0
5254,128.0,1168.0,5922.0
5255,127.0,1160.0,5882.0
5256,127.0,1160.0,5882.0
5257,127.0,1160.0,5882.0
5258,127.0,1160.0,5882.0
5259,127.0,1160.0,5882.0
5260,128.0,1168.0,5922.0
5261,127.0,1160.0,5882.0
5262,128.0,1168.0,5922.0
5263,128.0,1168.0,5922.0
5264,128.0,1168.0,5922.0
5265,128.0,1168.0,5922.0
5266,128.0,1168.0,5922.0
5267,129.0,1176.0,5962.0
5268,128.0,1168.0,5922.0
5269,131.0,1208.0,6122.0
5270,131.0,1208.0,6122.0
5271,129.0,1184.0,6002.0
5272,128.0,1168.0,5922.0
5273,128.0,1168.0,5922.0
5274,128.0,1168.0,5922.0
5275,128.0,1168.0,5922.0
5276,128.0,1168.0,5922.0
5277,128.0,1168.0,5922.0
5278,128.0,1168.0,5922.0
5279,128.0,1168.0,5922.0
5280,128.0,1168.0,5922.0
5281,128.0,1168.0,5922.0
5282,132.0,1200.0,6050.0
5283,132.0,1200.0,6050.0
5284,132.0,1200.0,6050.0
5285,132.0,1200.0,6050.0
5286,133.0,1208.0,6090.0
5287,132.0,1200.0,6050.0
5288,132.0,1200.0,6050.0
5289,132.0,1200.0,6050.0
5290,133.0,1208.0,6090.0
5291,133.0,1208.0,6090.0
5292,133.0,1208.0,6090.0
5293,135.0,1224.0,6162.0
5294,135.0,1224.0,6162.0
5295,132.0,1200.0,6058.0
5296,133.0,1208.0,6098.0
5297,132.0,1200.0,6058.0
5298,132.0,1200.0,6058.0
5299,131.0,1192.0,6018.0
5300,131.0,1192.0,6018.0
5301,132.0,1204.0,6058.0
5302,132.0,1204.0,6058.0
5303,132.0,1204.0,6058.0
5304,141.0,1276.0,6402.0
5305,141.0,1276.0,6402.0
5306,135.0,1228.0,6178.0
5307,136.0,1236.0,6228.0
5308,136.0,1236.0,6228.0
5309,139.0,1260.0,6348.0
5310,137.0,1244.0,6258.0
5311,138.0,1252.0,6298.0
5312,138.0,1252.0,6298.0
5313,138.0,1252.0,6298.0
5314,138.0,1252.0,6298.0
5315,137.0,1244.0,6258.0
5316,135.0,1228.0,6178.0
5317,135.0,1228.0,6178.0
5318,136.0,1236.0,6228.0
5319,136.0,1236.0,6228.0
5320,136.0,1236.0,6228.0
5321,136.0,1236.0,6228.0
5322,136.0,1236.0,6228.0
5323,136.0,1236.0,6228.0
5324,136.0,1236.0,6228.0
5325,136.0,1236.0,6228.0
5326,136.0,1236.0,6228.0
5327,136.0,1236.0,6228.0
5328,136.0,1236.0,6228.0
5329,136.0,1236.0,6228.0
5330,136.0,1236.0,6228.0
5331,136.0,1236.0,6228.0
5332,136.0,1236.0,6228.0
5333,136.0,1236.0,6228.0
5334,137.0,1244.0,6268.0
5335,138.0,1252.0,6308.0
5336,137.0,1244.0,6268.0
5337,137.0,1244.0,6268.0
5338,136.0,1236.0,6228.0
5339,136.0,1236.0,6228.0
5340,136.0,1236.0,6228.0
5341,136.0,1236.0,6228.0
5342,136.0,1236.0,6228.0
5343,137.0,1252.0,6308.0
5344,136.0,1236.0,6228.0
5345,136.0,1236.0,6228.0
5346,136.0,1236.0,6228.0
5347,136.0,1236.0,6228.0
5348,136.0,1236.0,6228.0
5349,138.0,1264.0,6548.0
5350,138.0,1264.0,6548.0
5351,138.0,1264.0,6548.0
5352,138.0,1264.0,6548.0
5353,138.0,1264.0,6548.0
5354,138.0,1264.0,6548.0
5355,143.0,1308.0,6820.0
5356,144.0,1316.0,6860.0
5357,140.0,1284.0,6708.0
5358,140.0,1284.0,6708.0
5359,141.0,1292.0,6748.0
5360,141.0,1288.0,6668.0
5361,144.0,1312.0,6788.0
5362,144.0,1312.0,6788.0
5363,140.0,1280.0,6628.0
5364,139.0,1272.0,6588.0
5365,139.0,1272.0,6588.0
5366,140.0,1284.0,6708.0
5367,139.0,1276.0,6676.0
5368,138.0,1264.0,6556.0
5369,138.0,1264.0,6556.0
5370,138.0,1264.0,6556.0
5371,139.0,1276.0,6676.0
5372,139.0,1276.0,6676.0
5373,139.0,1276.0,6676.0
5374,138.0,1264.0,6556.0
5375,138.0,1264.0,6556.0
5376,143.0,1304.0,6756.0
5377,141.0,1288.0,6676.0
5378,139.0,1272.0,6596.0
5379,139.0,1272.0,6596.0
5380,142.0,1312.0,6796.0
5381,140.0,1288.0,6676.0
5382,139.0,1280.0,6636.0
5383,141.0,1296.0,6716.0
5384,141.0,1296.0,6716.0
5385,140.0,1288.0,6676.0
5386,140.0,1288.0,6676.0
5387,139.0,1280.0,6636.0
5388,139.0,1280.0,6636.0
5389,139.0,1280.0,6636.0
5390,139.0,1280.0,6636.0
5391,139.0,1280.0,6636.0
5392,139.0,1280.0,6636.0
5393,139.0,1280.0,6636.0
5394,139.0,1280.0,6636.0
5395,139.0,1280.0,6636.0
5396,139.0,1280.0,6636.0
5397,139.0,1280.0,6636.0
5398,139.0,1280.0,6636.0
5399,139.0,1280.0,6636.0
5400,140.0,1296.0,6716.0
5401,140.0,1296.0,6716.0
5402,142.0,1304.0,6756.0
5403,147.0,1348.0,7036.0
5404,146.0,1340.0,6996.0
5405,144.0,1324.0,6916.0
5406,144.0,1324.0,6916.0
5407,143.0,1312.0,6796.0
5408,144.0,1324.0,6916.0
5409,144.0,1324.0,6916.0
5410,144.0,1324.0,6916.0
5411,143.0,1312.0,6796.0
5412,143.0,1312.0,6796.0
5413,143.0,1312.0,6796.0
5414,151.0,1376.0,7110.0
5415,152.0,1388.0,7150.0
5416,145.0,1328.0,6886.0
5417,144.0,1320.0,6846.0
5418,144.0,1320.0,6846.0
5419,144.0,1320.0,6846.0
5420,144.0,1320.0,6846.0
5421,142.0,1296.0,6726.0
5422,142.0,1296.0,6726.0
5423,142.0,1296.0,6726.0
5424,142.0,1296.0,6726.0
5425,142.0,1296.0,6716.0
5426,143.0,1304.0,6766.0
5427,142.0,1296.0,6726.0
5428,142.0,1296.0,6726.0
5429,142.0,1296.0,6726.0
5430,142.0,1296.0,6726.0
5431,142.0,1296.0,6726.0
5432,142.0,1296.0,6726.0
5433,142.0,1296.0,6726.0
5434,142.0,1296.0,6726.0
5435,142.0,1296.0,6726.0
5436,142.0,1296.0,6726.0
5437,142.0,1296.0,6726.0
5438,142.0,1296.0,6726.0
5439,142.0,1296.0,6726.0
5440,142.0,1296.0,6726.0
5441,142.0,1296.0,6726.0
5442,142.0,1296.0,6726.0
5443,142.0,1296.0,6726.0
5444,142.0,1296.0,6726.0
5445,142.0,1296.0,6726.0
5446,142.0,1296.0,6726.0
5447,142.0,1296.0,6726.0
5448,141.0,1288.0,6676.0
5449,142.0,1296.0,6726.0
5450,142.0,1296.0,6726.0
5451,143.0,1304.0,6766.0
5452,140.0,1280.0,6626.0
5453,140.0,1280.0,6626.0
5454,140.0,1280.0,6626.0
5455,140.0,1280.0,6626.0
5456,140.0,1280.0,6626.0
5457,140.0,1280.0,6626.0
5458,141.0,1288.0,6666.0
5459,141.0,1288.0,6666.0
5460,141.0,1288.0,6666.0
5461,141.0,1288.0,6666.0
5462,141.0,1288.0,6666.0
5463,140.0,1280.0,6626.0
5464,140.0,1280.0,6626.0
5465,140.0,1280.0,6626.0
5466,140.0,1280.0,6626.0
5467,140.0,1280.0,6626.0
5468,140.0,1280.0,6626.0
5469,140.0,1280.0,6626.0
5470,141.0,1288.0,6666.0
5471,141.0,1288.0,6666.0
5472,141.0,1288.0,6666.0
5473,140.0,1280.0,6626.0
5474,141.0,1288.0,6666.0
5475,140.0,1280.0,6626.0
5476,140.0,1280.0,6626.0
5477,140.0,1280.0,6626.0
5478,140.0,1280.0,6626.0
5479,140.0,1280.0,6626.0
5480,140.0,1280.0,6626.0
5481,140.0,1280.0,6626.0
5482,140.0,1280.0,6626.0
5483,140.0,1280.0,6626.0
5484,140.0,1280.0,6626.0
5485,140.0,1280.0,6626.0
5486,140.0,1280.0,6626.0
5487,140.0,1280.0,6626.0
5488,141.0,1288.0,6666.0
5489,140.0,1280.0,6626.0
5490,140.0,1280.0,6626.0
5491,140.0,1280.0,6626.0
5492,140.0,1280.0,6626.0
5493,140.0,1280.0,6626.0
5494,140.0,1280.0,6626.0
5495,140.0,1280.0,6626.0
5496,140.0,1280.0,6626.0
5497,140.0,1280.0,6626.0
5498,140.0,1280.0,6626.0
5499,140.0,1280.0,6626.0
5500,140.0,1280.0,6626.0
5501,140.0,1280.0,6626.0
5502,141.0,1288.0,6666.0
5503,140.0,1280.0,6626.0
5504,140.0,1280.0,6626.0
5505,140.0,1280.0,6626.0
5506,140.0,1280.0,6626.0
5507,140.0,1280.0,6626.0
5508,140.0,1280.0,6626.0
5509,140.0,1280.0,6626.0
5510,140.0,1280.0,6626.0
5511,140.0,1280.0,6626.0
5512,140.0,1280.0,6626.0
5513,140.0,1280.0,6626.0
5514,140.0,1280.0,6626.0
5515,140.0,1280.0,6626.0
5516,140.0,1280.0,6626.0
5517,140.0,1280.0,6626.0
5518,140.0,1280.0,6626.0
5519,140.0,1280.0,6626.0
5520,140.0,1280.0,6626.0
5521,141.0,1288.0,6666.0
5522,140.0,1280.0,6626.0
5523,141.0,1288.0,6666.0
5524,141.0,1288.0,6666.0
5525,141.0,1288.0,6666.0
5526,141.0,1288.0,6666.0
5527,141.0,1288.0,6666.0
5528,141.0,1288.0,6666.0
5529,142.0,1296.0,6706.0
5530,141.0,1288.0,6666.0
5531,141.0,1288.0,6666.0
5532,141.0,1288.0,6666.0
5533,141.0,1288.0,6666.0
5534,141.0,1288.0,6666.0
5535,141.0,1288.0,6666.0
5536,141.0,1288.0,6666.0
5537,141.0,1288.0,6666.0
5538,141.0,1288.0,6666.0
5539,141.0,1288.0,6666.0
5540,141.0,1288.0,6666.0
5541,144.0,1328.0,6866.0
5542,144.0,1328.0,6866.0
5543,142.0,1296.0,6706.0
5544,141.0,1288.0,6666.0
5545,141.0,1288.0,6666.0
5546,141.0,1288.0,6666.0
5547,142.0,1296.0,6706.0
5548,142.0,1296.0,6706.0
5549,143.0,1304.0,6746.0
5550,142.0,1296.0,6706.0
5551,141.0,1288.0,6666.0
5552,141.0,1288.0,6666.0
5553,141.0,1288.0,6666.0
5554,141.0,1288.0,6666.0
5555,141.0,1288.0,6666.0
5556,141.0,1288.0,6666.0
5557,141.0,1288.0,6666.0
5558,141.0,1288.0,6666.0
5559,141.0,1288.0,6666.0
5560,142.0,1296.0,6706.0
5561,141.0,1280.0,6626.0
5562,139.0,1264.0,6546.0
5563,138.0,1256.0,6506.0
5564,138.0,1256.0,6506.0
5565,138.0,1256.0,6506.0
5566,138.0,1256.0,6506.0
5567,138.0,1256.0,6506.0
5568,138.0,1256.0,6506.0
5569,139.0,1264.0,6546.0
5570,138.0,1256.0,6506.0
5571,138.0,1256.0,6506.0
5572,138.0,1256.0,6506.0
5573,138.0,1256.0,6506.0
5574,138.0,1256.0,6506.0
5575,138.0,1256.0,6506.0
5576,138.0,1256.0,6506.0
5577,146.0,1320.0,6826.0
5578,146.0,1320.0,6826.0
5579,146.0,1320.0,6826.0
5580,146.0,1320.0,6826.0
5581,146.0,1320.0,6826.0
5582,146.0,1320.0,6826.0
5583,146.0,1320.0,6826.0
5584,146.0,1320.0,6826.0
5585,154.0,1388.0,7226.0
5586,155.0,1396.0,7266.0
5587,148.0,1340.0,6986.0
5588,148.0,1340.0,6986.0
5589,147.0,1328.0,6866.0
5590,147.0,1328.0,6866.0
5591,147.0,1328.0,6866.0
5592,148.0,1336.0,6906.0
5593,164.0,1464.0,7418.0
5594,165.0,1472.0,7468.0
5595,164.0,1464.0,7428.0
5596,170.0,1512.0,7668.0
5597,172.0,1532.0,7828.0
5598,167.0,1492.0,7628.0
5599,164.0,1464.0,7428.0
5600,164.0,1464.0,7428.0
5601,164.0,1464.0,7428.0
5602,164.0,1464.0,7428.0
5603,164.0,1464.0,7418.0
5604,164.0,1464.0,7418.0
5605,163.0,1456.0,7378.0
5606,163.0,1456.0,7378.0
5607,163.0,1456.0,7378.0
5608,163.0,1456.0,7378.0
5609,163.0,1456.0,7378.0
5610,163.0,1456.0,7378.0
5611,163.0,1456.0,7378.0
5612,163.0,1456.0,7378.0
5613,163.0,1456.0,7378.0
5614,163.0,1456.0,7378.0
5615,167.0,1496.0,7578.0
5616,167.0,1496.0,7578.0
5617,163.0,1456.0,7378.0
5618,162.0,1448.0,7338.0
5619,162.0,1448.0,7338.0
5620,162.0,1448.0,7338.0
5621,162.0,1448.0,7338.0
5622,162.0,1448.0,7338.0
5623,162.0,1448.0,7338.0
5624,162.0,1448.0,7338.0
5625,162.0,1448.0,7338.0
5626,162.0,1448.0,7338.0
5627,162.0,1448.0,7338.0
5628,162.0,1448.0,7338.0
5629,162.0,1448.0,7338.0
5630,162.0,1448.0,7338.0
5631,162.0,1448.0,7338.0
5632,162.0,1448.0,7338.0
5633,164.0,1472.0,7458.0
5634,165.0,1484.0,7578.0
5635,163.0,1460.0,7458.0
5636,222.0,1932.0,9818.0
5637,221.0,1920.0,9698.0
5638,227.0,1968.0,9938.0
5639,227.0,1968.0,9938.0
5640,227.0,1968.0,9938.0
5641,175.0,1552.0,7858.0
5642,179.0,1584.0,8018.0
5643,173.0,1536.0,7778.0
5644,172.0,1524.0,7658.0
5645,171.0,1516.0,7618.0
5646,171.0,1516.0,7618.0
5647,171.0,1516.0,7618.0
5648,171.0,1516.0,7618.0
5649,171.0,1516.0,7618.0
5650,171.0,1516.0,7618.0
5651,171.0,1516.0,7618.0
5652,170.0,1512.0,7658.0
5653,171.0,1512.0,7658.0
5654,170.0,1500.0,7538.0
5655,170.0,1500.0,7538.0
5656,170.0,1500.0,7538.0
5657,170.0,1500.0,7538.0
5658,170.0,1500.0,7538.0
5659,170.0,1500.0,7538.0
5660,170.0,1500.0,7538.0
5661,170.0,1500.0,7538.0
5662,170.0,1500.0,7538.0
5663,168.0,1484.0,7458.0
5664,170.0,1500.0,7538.0
5665,170.0,1500.0,7538.0
5666,170.0,1500.0,7538.0
5667,170.0,1500.0,7538.0
5668,170.0,1500.0,7538.0
5669,170.0,1500.0,7538.0
5670,170.0,1500.0,7538.0
5671,171.0,1508.0,7578.0
5672,170.0,1500.0,7538.0
5673,170.0,1500.0,7538.0
5674,168.0,1484.0,7458.0
5675,171.0,1508.0,7578.0
5676,171.0,1508.0,7578.0
5677,171.0,1508.0,7578.0
5678,175.0,1544.0,7794.0
5679,175.0,1544.0,7794.0
5680,175.0,1544.0,7794.0
5681,174.0,1536.0,7754.0
5682,174.0,1536.0,7754.0
5683,174.0,1536.0,7754.0
5684,174.0,1536.0,7754.0
5685,172.0,1520.0,7674.0
5686,172.0,1520.0,7674.0
5687,172.0,1520.0,7674.0
5688,173.0,1528.0,7714.0
5689,175.0,1556.0,7834.0
5690,172.0,1520.0,7674.0
5691,172.0,1520.0,7674.0
5692,172.0,1520.0,7674.0
5693,172.0,1520.0,7674.0
5694,174.0,1536.0,7754.0
5695,172.0,1516.0,7674.0
5696,172.0,1516.0,7674.0
5697,172.0,1516.0,7674.0
5698,172.0,1516.0,7674.0
5699,172.0,1516.0,7674.0
5700,172.0,1516.0,7674.0
5701,172.0,1516.0,7674.0
5702,173.0,1524.0,7714.0
5703,173.0,1524.0,7714.0
5704,173.0,1524.0,7714.0
5705,173.0,1524.0,7714.0
5706,173.0,1524.0,7714.0
5707,177.0,1556.0,7874.0
5708,177.0,1556.0,7874.0
5709,177.0,1556.0,7874.0
5710,177.0,1556.0,7874.0
5711,177.0,1556.0,7874.0
5712,177.0,1556.0,7874.0
5713,177.0,1556.0,7874.0
5714,177.0,1556.0,7874.0
5715,178.0,1568.0,7994.0
5716,178.0,1568.0,7994.0
5717,178.0,1568.0,7994.0
5718,178.0,1568.0,7994.0
5719,177.0,1556.0,7874.0
5720,177.0,1556.0,7874.0
5721,177.0,1556.0,7874.0
5722,177.0,1556.0,7874.0
5723,177.0,1556.0,7874.0
5724,177.0,1556.0,7874.0
5725,177.0,1556.0,7874.0
5726,179.0,1572.0,7954.0
5727,179.0,1572.0,7954.0
5728,178.0,1564.0,7914.0
5729,176.0,1548.0,7834.0
5730,176.0,1548.0,7834.0
5731,176.0,1548.0,7834.0
5732,176.0,1548.0,7834.0
5733,176.0,1548.0,7834.0
5734,176.0,1548.0,7834.0
5735,176.0,1548.0,7834.0
5736,176.0,1548.0,7834.0
5737,176.0,1548.0,7834.0
5738,176.0,1548.0,7834.0
5739,176.0,1548.0,7834.0
5740,176.0,1548.0,7834.0
5741,177.0,1556.0,7874.0
5742,177.0,1556.0,7874.0
5743,176.0,1548.0,7834.0
5744,177.0,1556.0,7874.0
5745,177.0,1556.0,7874.0
5746,174.0,1524.0,7714.0
5747,174.0,1524.0,7714.0
5748,174.0,1524.0,7714.0
5749,174.0,1524.0,7714.0
5750,174.0,1524.0,7714.0
5751,174.0,1524.0,7714.0
5752,174.0,1524.0,7714.0
5753,174.0,1524.0,7714.0
5754,174.0,1524.0,7714.0
5755,174.0,1524.0,7714.0
5756,174.0,1524.0,7714.0
5757,174.0,1524.0,7714.0
5758,174.0,1524.0,7714.0
5759,174.0,1524.0,7714.0
5760,174.0,1524.0,7714.0
5761,174.0,1524.0,7714.0
5762,174.0,1524.0,7714.0
5763,175.0,1532.0,7754.0
5764,176.0,1540.0,7794.0
5765,175.0,1532.0,7754.0
5766,175.0,1532.0,7754.0
5767,175.0,1532.0,7754.0
5768,174.0,1524.0,7714.0
5769,174.0,1524.0,7714.0
5770,174.0,1524.0,7714.0
5771,174.0,1524.0,7714.0
5772,174.0,1524.0,7714.0
5773,174.0,1524.0,7714.0
5774,174.0,1524.0,7714.0
5775,174.0,1524.0,7714.0
5776,174.0,1524.0,7714.0
5777,174.0,1524.0,7714.0
5778,174.0,1524.0,7714.0
5779,174.0,1524.0,7714.0
5780,174.0,1524.0,7714.0
5781,174.0,1524.0,7714.0
5782,174.0,1524.0,7714.0
5783,174.0,1524.0,7714.0
5784,174.0,1524.0,7714.0
5785,172.0,1500.0,7594.0
5786,172.0,1500.0,7594.0
5787,172.0,1500.0,7594.0
5788,173.0,1508.0,7634.0
5789,172.0,1500.0,7594.0
5790,172.0,1500.0,7594.0
5791,172.0,1500.0,7594.0
5792,172.0,1500.0,7594.0
5793,172.0,1500.0,7594.0
5794,172.0,1500.0,7594.0
5795,172.0,1500.0,7594.0
5796,172.0,1500.0,7594.0
5797,172.0,1500.0,7594.0
5798,172.0,1500.0,7594.0
5799,172.0,1500.0,7594.0
5800,172.0,1500.0,7594.0
5801,173.0,1508.0,7634.0
5802,174.0,1524.0,7714.0
5803,173.0,1516.0,7674.0
5804,173.0,1516.0,7674.0
5805,173.0,1516.0,7674.0
5806,173.0,1516.0,7674.0
5807,173.0,1516.0,7674.0
5808,173.0,1516.0,7674.0
5809,173.0,1516.0,7674.0
5810,173.0,1516.0,7674.0
5811,174.0,1524.0,7714.0
5812,173.0,1516.0,7674.0
5813,173.0,1516.0,7674.0
5814,173.0,1516.0,7674.0
5815,173.0,1516.0,7674.0
5816,173.0,1516.0,7674.0
5817,173.0,1516.0,7674.0
5818,173.0,1516.0,7674.0
5819,173.0,1516.0,7674.0
5820,173.0,1516.0,7674.0
5821,173.0,1516.0,7674.0
5822,173.0,1516.0,7674.0
5823,173.0,1516.0,7674.0
5824,173.0,1516.0,7674.0
5825,173.0,1516.0,7674.0
5826,173.0,1516.0,7674.0
5827,173.0,1516.0,7674.0
5828,173.0,1516.0,7674.0
5829,173.0,1516.0,7674.0
5830,173.0,1516.0,7674.0
5831,173.0,1516.0,7674.0
5832,175.0,1532.0,7754.0
5833,176.0,1540.0,7794.0
5834,172.0,1508.0,7634.0
5835,172.0,1508.0,7634.0
5836,172.0,1508.0,7634.0
5837,172.0,1508.0,7634.0
5838,172.0,1508.0,7634.0
5839,172.0,1508.0,7634.0
5840,172.0,1508.0,7634.0
5841,172.0,1508.0,7634.0
5842,172.0,1508.0,7634.0
5843,172.0,1508.0,7634.0
5844,172.0,1508.0,7634.0
5845,177.0,1552.0,7890.0
5846,175.0,1536.0,7834.0
5847,175.0,1536.0,7834.0
5848,175.0,1536.0,7834.0
5849,175.0,1536.0,7834.0
5850,174.0,1524.0,7714.0
5851,174.0,1524.0,7714.0
5852,174.0,1524.0,7714.0
5853,174.0,1524.0,7714.0
5854,174.0,1524.0,7714.0
5855,172.0,1508.0,7634.0
5856,173.0,1520.0,7754.0
5857,174.0,1528.0,7794.0
5858,173.0,1520.0,7754.0
5859,172.0,1508.0,7634.0
5860,172.0,1508.0,7634.0
5861,173.0,1516.0,7674.0
5862,172.0,1508.0,7634.0
5863,172.0,1508.0,7634.0
5864,172.0,1508.0,7634.0
5865,172.0,1508.0,7634.0
5866,172.0,1508.0,7634.0
5867,172.0,1508.0,7634.0
5868,172.0,1508.0,7634.0
5869,173.0,1524.0,7714.0
5870,173.0,1524.0,7714.0
5871,169.0,1484.0,7514.0
5872,169.0,1484.0,7514.0
5873,169.0,1484.0,7514.0
5874,172.0,1508.0,7634.0
5875,172.0,1508.0,7634.0
5876,172.0,1508.0,7634.0
5877,172.0,1508.0,7634.0
5878,172.0,1508.0,7634.0
5879,172.0,1508.0,7634.0
5880,173.0,1516.0,7674.0
5881,172.0,1508.0,7634.0
5882,172.0,1508.0,7634.0
5883,172.0,1508.0,7634.0
5884,172.0,1508.0,7634.0
5885,172.0,1508.0,7634.0
5886,174.0,1524.0,7714.0
5887,158.0,1396.0,7202.0
5888,157.0,1388.0,7162.0
5889,167.0,1464.0,7482.0
5890,168.0,1472.0,7522.0
5891,173.0,1512.0,7722.0
5892,162.0,1420.0,7282.0
5893,163.0,1428.0,7322.0
5894,159.0,1396.0,7162.0
5895,158.0,1388.0,7122.0
5896,158.0,1388.0,7122.0
5897,158.0,1388.0,7122.0
5898,158.0,1388.0,7122.0
5899,158.0,1388.0,7122.0
5900,158.0,1388.0,7122.0
5901,158.0,1388.0,7122.0
5902,162.0,1420.0,7282.0
5903,159.0,1396.0,7162.0
5904,156.0,1368.0,7042.0
5905,156.0,1368.0,7042.0
5906,159.0,1392.0,7162.0
5907,157.0,1376.0,7082.0
5908,153.0,1344.0,6922.0
5909,153.0,1344.0,6922.0
5910,157.0,1376.0,7082.0
5911,173.0,1504.0,7594.0
5912,168.0,1464.0,7394.0
5913,168.0,1464.0,7394.0
5914,168.0,1464.0,7394.0
5915,168.0,1464.0,7394.0
5916,168.0,1464.0,7394.0
5917,168.0,1464.0,7394.0
5918,169.0,1472.0,7434.0
5919,168.0,1464.0,7394.0
5920,168.0,1464.0,7394.0
5921,169.0,1472.0,7434.0
5922,169.0,1472.0,7434.0
5923,167.0,1456.0,7354.0
5924,167.0,1456.0,7354.0
5925,167.0,1456.0,7354.0
5926,167.0,1456.0,7354.0
5927,172.0,1490.0,7506.0
5928,178.0,1538.0,7746.0
5929,186.0,1602.0,8066.0
5930,183.0,1578.0,7946.0
5931,179.0,1546.0,7786.0
5932,198.0,1698.0,8114.0
5933,198.0,1698.0,8114.0
5934,196.0,1686.0,8138.0
5935,197.0,1694.0,8178.0
5936,181.0,1562.0,7818.0
5937,180.0,1554.0,7802.0
5938,181.0,1562.0,7842.0
5939,182.0,1570.0,7882.0
5940,182.0,1570.0,7882.0
5941,191.0,1674.0,8730.0
5942,188.0,1650.0,8634.0
5943,182.0,1606.0,8474.0
5944,163.0,1418.0,7146.0
5945,167.0,1454.0,7338.0
5946,166.0,1446.0,7298.0
5947,163.0,1422.0,7202.0
5948,160.0,1390.0,6946.0
5949,161.0,1398.0,6986.0
5950,166.0,1446.0,7314.0
5951,167.0,1454.0,7354.0
5952,166.0,1446.0,7314.0
5953,165.0,1434.0,7194.0
5954,165.0,1434.0,7194.0
5955,174.0,1510.0,7610.0
5956,174.0,1510.0,7610.0
5957,171.0,1486.0,7514.0
5958,169.0,1470.0,7434.0
5959,168.0,1462.0,7394.0
5960,167.0,1454.0,7378.0
5961,153.0,1346.0,7002.0
5962,167.0,1458.0,7562.0
5963,167.0,1458.0,7562.0
5964,164.0,1422.0,7202.0
5965,165.0,1430.0,7242.0
5966,152.0,1330.0,6802.0
5967,162.0,1410.0,7202.0
5968,162.0,1410.0,7202.0
5969,161.0,1398.0,7082.0
5970,161.0,1398.0,7082.0
5971,164.0,1426.0,7282.0
5972,164.0,1426.0,7282.0
5973,160.0,1390.0,7042.0
5974,172.0,1486.0,7522.0
5975,170.0,1474.0,7522.0
5976,172.0,1490.0,7602.0
5977,184.0,1586.0,8082.0
5978,189.0,1622.0,8202.0
5979,184.0,1582.0,8002.0
5980,172.0,1486.0,7522.0
5981,173.0,1494.0,7562.0
5982,169.0,1462.0,7402.0
5983,169.0,1462.0,7402.0
5984,173.0,1494.0,7562.0
5985,175.0,1510.0,7642.0
5986,184.0,1582.0,8002.0
5987,166.0,1438.0,7282.0
5988,163.0,1414.0,7162.0
5989,156.0,1358.0,6882.0
5990,154.0,1342.0,6802.0
5991,154.0,1342.0,6802.0
5992,154.0,1342.0,6802.0
5993,154.0,1342.0,6802.0
5994,154.0,1342.0,6802.0
5995,154.0,1342.0,6802.0
5996,153.0,1334.0,6762.0
5997,153.0,1334.0,6762.0
5998,158.0,1374.0,6962.0
5999,161.0,1402.0,7154.0
6000,162.0,1410.0,7170.0
6001,158.0,1384.0,6986.0
6002,149.0,1308.0,6626.0
6003,149.0,1308.0,6626.0
6004,148.0,1300.0,6586.0
6005,147.0,1292.0,6546.0
6006,147.0,1292.0,6546.0
6007,149.0,1316.0,6666.0
6008,148.0,1300.0,6586.0
6009,146.0,1284.0,6530.0
6010,146.0,1284.0,6530.0
6011,146.0,1284.0,6530.0
6012,146.0,1284.0,6530.0
6013,146.0,1284.0,6530.0
6014,146.0,1284.0,6530.0
6015,146.0,1284.0,6530.0
6016,146.0,1284.0,6530.0
6017,146.0,1284.0,6530.0
6018,146.0,1284.0,6530.0
6019,146.0,1284.0,6530.0
6020,143.0,1260.0,6410.0
6021,143.0,1260.0,6410.0
6022,144.0,1268.0,6450.0
6023,144.0,1268.0,6450.0
6024,144.0,1268.0,6450.0
6025,145.0,1284.0,6530.0
6026,145.0,1284.0,6530.0
6027,145.0,1276.0,6490.0
6028,144.0,1268.0,6450.0
6029,144.0,1268.0,6450.0
